"mes","solicitante","passagens","combustiveis","diarias","distancia","viagens","dias.fora","gastos.totais"
2017-06-01,"ALOISIO TALSO CLASSMANN",0,2509.74,3533.4,2471.65176535631,3,9,2509.74
2017-07-01,"ALOISIO TALSO CLASSMANN",629.15,2573.7,2650.05,2756.86925096174,4,5,3202.85
2017-08-01,"ALOISIO TALSO CLASSMANN",1642.05,2823.81,3827.85,3757.15478125601,5,8,4465.86
2017-09-01,"ALOISIO TALSO CLASSMANN",1582.45,2833.54,4416.75,5217.06991007849,6,9,4415.99
2017-10-01,"ALOISIO TALSO CLASSMANN",2827.35,2874.82,4711.2,4691.77433927815,6,10,5702.17
2017-11-01,"ALOISIO TALSO CLASSMANN",1646.25,2841.86,4711.2,6233.14891164795,9,7,4488.11
2017-12-01,"ALOISIO TALSO CLASSMANN",1843.34,2603.48,2355.6,1882.87424058113,3,5,4446.82
2015-02-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2015-03-01,"MARCEL VAN HATTEM",0,844.91,0,0,0,0,844.91
2015-04-01,"MARCEL VAN HATTEM",0,440.73,0,0,0,0,440.73
2015-05-01,"MARCEL VAN HATTEM",0,504.39,0,0,0,0,504.39
2015-06-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2015-07-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2015-08-01,"MARCEL VAN HATTEM",0,687.41,0,0,0,0,687.41
2015-09-01,"MARCEL VAN HATTEM",0,497.76,0,0,0,0,497.76
2015-10-01,"MARCEL VAN HATTEM",0,941.59,0,0,0,0,941.59
2015-11-01,"MARCEL VAN HATTEM",7664.4,1177.29,0,0,0,0,8841.69
2015-12-01,"MARCEL VAN HATTEM",0,170.01,0,0,0,0,170.01
2016-01-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2016-02-01,"MARCEL VAN HATTEM",0,212.14,0,0,0,0,212.14
2016-03-01,"MARCEL VAN HATTEM",0,243.22,0,0,0,0,243.22
2016-04-01,"MARCEL VAN HATTEM",6191.4,223.45,0,0,0,0,6414.85
2016-05-01,"MARCEL VAN HATTEM",0,824.81,0,0,0,0,824.81
2016-06-01,"MARCEL VAN HATTEM",0,1840.51,0,0,0,0,1840.51
2016-07-01,"MARCEL VAN HATTEM",0,524.89,0,0,0,0,524.89
2016-08-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2016-09-01,"MARCEL VAN HATTEM",1034.58,0,0,0,0,0,1034.58
2016-10-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2016-11-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2016-12-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2017-01-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2017-02-01,"MARCEL VAN HATTEM",0,200,0,0,0,0,200
2017-03-01,"MARCEL VAN HATTEM",0,443.09,0,0,0,0,443.09
2017-04-01,"MARCEL VAN HATTEM",0,79.17,0,0,0,0,79.17
2017-05-01,"MARCEL VAN HATTEM",0,531.38,0,0,0,0,531.38
2017-06-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2017-07-01,"MARCEL VAN HATTEM",3509.54,353.6,0,0,0,0,3863.14
2017-08-01,"MARCEL VAN HATTEM",3559.78,146.11,0,0,0,0,3705.89
2017-09-01,"MARCEL VAN HATTEM",0,0,0,0,0,0,0
2017-10-01,"MARCEL VAN HATTEM",1827.22,431.39,0,0,0,0,2258.61
2017-11-01,"MARCEL VAN HATTEM",0,1371.88,0,0,0,0,1371.88
2017-12-01,"MARCEL VAN HATTEM",0,970.64,0,0,0,0,970.64
2015-02-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-03-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-04-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-05-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-06-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-07-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-08-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-09-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-10-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-11-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-12-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-01-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-02-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-03-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-04-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-05-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-06-01,"VOLMIR JOSE MIKI BREIER",NA,NA,1628.11,1741.56078699709,3,2,NA
2016-07-01,"VOLMIR JOSE MIKI BREIER",NA,NA,2961.78,5359.06822462968,6,3,NA
2016-08-01,"VOLMIR JOSE MIKI BREIER",NA,NA,744.78,1705.59866387796,1,1,NA
2016-09-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2016-10-01,"VOLMIR JOSE MIKI BREIER",NA,NA,1039.22,3400.45928049259,2,1,NA
2016-11-01,"VOLMIR JOSE MIKI BREIER",NA,NA,1706.05,4408.63428231571,3,2,NA
2016-12-01,"VOLMIR JOSE MIKI BREIER",NA,NA,1039.22,2877.48195778982,2,1,NA
2017-01-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-02-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-03-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-04-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-05-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-06-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-07-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-08-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-09-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-10-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-11-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2017-12-01,"VOLMIR JOSE MIKI BREIER",NA,NA,0,0,0,0,NA
2015-02-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2015-03-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2015-04-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,883.34,569.685095419207,1,1,NA
2015-05-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,2745.27,3410.08028822734,2,3,NA
2015-06-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,2606.7,3074.04779526987,1,3,NA
2015-07-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,2606.7,3997.81093450154,1,3,NA
2015-08-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,3533.35,1280.84520972918,2,5,NA
2015-09-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,1177.78,180.227999303301,1,2,NA
2015-10-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,18286.28,23104.5870278243,3,13,NA
2015-11-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,294.45,150.895037258068,1,0,NA
2015-12-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-01-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-02-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-03-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-04-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-05-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-06-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-07-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-08-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,294.45,166.825374796583,1,0,NA
2016-09-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-10-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-11-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2016-12-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-01-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-02-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-03-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-04-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-05-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-06-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-07-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-08-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-09-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-10-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-11-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2017-12-01,"MÁRIO JARDEL ALMEIDA RIBEIRO",NA,NA,0,0,0,0,NA
2015-02-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-03-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-04-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-05-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-06-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-07-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-08-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-09-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-10-01,"JUNIOR CARLOS PIAIA",NA,NA,1177.8,1505.19179646237,4,0,NA
2015-11-01,"JUNIOR CARLOS PIAIA",NA,NA,1766.7,3144.81148144969,6,0,NA
2015-12-01,"JUNIOR CARLOS PIAIA",NA,NA,588.9,1382.66482867819,2,0,NA
2016-01-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-02-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-03-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-04-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-05-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-06-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-07-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-08-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-09-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-10-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-11-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2016-12-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-01-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-02-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-03-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-04-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-05-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-06-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-07-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-08-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-09-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-10-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-11-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2017-12-01,"JUNIOR CARLOS PIAIA",NA,NA,0,0,0,0,NA
2015-02-01,"JORGE CLADISTONE POZZOBOM",NA,NA,1766.68,796.788808013692,2,2,NA
2015-03-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2650.04,2877.32212582066,7,1,NA
2015-04-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2061.14,2337.23388324472,5,1,NA
2015-05-01,"JORGE CLADISTONE POZZOBOM",NA,NA,10351.77,22634.732139137,6,6,NA
2015-06-01,"JORGE CLADISTONE POZZOBOM",NA,NA,588.9,1039.00836580384,2,0,NA
2015-07-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2355.6,3773.06420588195,8,0,NA
2015-08-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2294.96,3058.08558818613,5,1,NA
2015-09-01,"JORGE CLADISTONE POZZOBOM",NA,NA,1255.74,4139.01939024488,3,1,NA
2015-10-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2061.15,1694.27153018309,6,1,NA
2015-11-01,"JORGE CLADISTONE POZZOBOM",NA,NA,4278.17,5894.98690688512,8,6,NA
2015-12-01,"JORGE CLADISTONE POZZOBOM",NA,NA,3533.4,3078.28982689122,8,4,NA
2016-01-01,"JORGE CLADISTONE POZZOBOM",NA,NA,2061.13,1287.98712868351,2,4,NA
2016-02-01,"JORGE CLADISTONE POZZOBOM",NA,NA,3550.69,6388.35073735327,7,4,NA
2016-03-01,"JORGE CLADISTONE POZZOBOM",NA,NA,4789.14,5266.64166682629,9,7,NA
2016-04-01,"JORGE CLADISTONE POZZOBOM",NA,NA,4139.59,7685.63193914959,10,3,NA
2016-05-01,"JORGE CLADISTONE POZZOBOM",NA,NA,883.35,895.261811683854,2,1,NA
2016-06-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2016-07-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2016-08-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2016-09-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2016-10-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2016-11-01,"JORGE CLADISTONE POZZOBOM",NA,NA,1489.54,2472.53598026837,1,2,NA
2016-12-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-01-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-02-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-03-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-04-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-05-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-06-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-07-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-08-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-09-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-10-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-11-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2017-12-01,"JORGE CLADISTONE POZZOBOM",NA,NA,0,0,0,0,NA
2015-02-01,"GERSON LUÍS DE BORBA",NA,NA,0,0,0,0,NA
2015-03-01,"GERSON LUÍS DE BORBA",NA,NA,2650.05,1643.92025473155,9,0,NA
2015-04-01,"GERSON LUÍS DE BORBA",NA,NA,5005.6,3259.27334992848,7,5,NA
2015-05-01,"GERSON LUÍS DE BORBA",NA,NA,2745.28,2751.92350041371,4,2,NA
2015-06-01,"GERSON LUÍS DE BORBA",NA,NA,6278.63,5448.31750127164,6,7,NA
2015-07-01,"GERSON LUÍS DE BORBA",NA,NA,8183.89,6244.37483542839,11,8,NA
2015-08-01,"GERSON LUÍS DE BORBA",NA,NA,2745.27,4154.95155046184,2,3,NA
2015-09-01,"GERSON LUÍS DE BORBA",NA,NA,2944.45,1186.13701958933,2,5,NA
2015-10-01,"GERSON LUÍS DE BORBA",NA,NA,4589.87,3236.62890598821,3,7,NA
2015-11-01,"GERSON LUÍS DE BORBA",NA,NA,2355.56,1511.39284787991,2,4,NA
2015-12-01,"GERSON LUÍS DE BORBA",NA,NA,1766.67,1133.72688228295,1,3,NA
2016-01-01,"GERSON LUÍS DE BORBA",NA,NA,0,0,0,0,NA
2016-02-01,"GERSON LUÍS DE BORBA",NA,NA,1766.68,1087.66261470999,3,2,NA
2016-03-01,"GERSON LUÍS DE BORBA",NA,NA,2355.57,1497.57967480188,3,3,NA
2016-04-01,"GERSON LUÍS DE BORBA",NA,NA,294.45,365.181776594612,1,0,NA
2016-05-01,"GERSON LUÍS DE BORBA",NA,NA,1766.67,999.101677586815,1,3,NA
2016-06-01,"GERSON LUÍS DE BORBA",NA,NA,0,0,0,0,NA
2016-07-01,"GERSON LUÍS DE BORBA",NA,NA,4728.49,5117.05292898477,12,2,NA
2016-08-01,"GERSON LUÍS DE BORBA",NA,NA,588.9,344.56521841634,2,0,NA
2016-09-01,"GERSON LUÍS DE BORBA",NA,NA,0,0,0,0,NA
2016-10-01,"GERSON LUÍS DE BORBA",NA,NA,5888.9,2731.6759209632,5,10,NA
2016-11-01,"GERSON LUÍS DE BORBA",NA,NA,8833.37,2536.36715513236,6,14,NA
2016-12-01,"GERSON LUÍS DE BORBA",NA,NA,3238.91,1721.74837794287,4,4,NA
2017-01-01,"GERSON LUÍS DE BORBA",NA,NA,5300.01,1779.61359763967,2,9,NA
2017-02-01,"GERSON LUÍS DE BORBA",NA,NA,3533.34,1835.43000139035,2,6,NA
2017-03-01,"GERSON LUÍS DE BORBA",NA,NA,4122.25,1453.24951330516,6,5,NA
2017-04-01,"GERSON LUÍS DE BORBA",NA,NA,294.45,151.718742343723,1,0,NA
2017-05-01,"GERSON LUÍS DE BORBA",NA,NA,8244.46,3010.49293370054,4,14,NA
2017-06-01,"GERSON LUÍS DE BORBA",NA,NA,6062.1,5336.29894001848,4,9,NA
2017-07-01,"GERSON LUÍS DE BORBA",NA,NA,6200.67,5340.64333381772,3,10,NA
2017-08-01,"GERSON LUÍS DE BORBA",NA,NA,1766.67,1561.04435646253,1,3,NA
2017-09-01,"GERSON LUÍS DE BORBA",NA,NA,5888.9,2471.29167522349,3,10,NA
2017-10-01,"GERSON LUÍS DE BORBA",NA,NA,4122.23,1586.34295969144,2,7,NA
2017-11-01,"GERSON LUÍS DE BORBA",NA,NA,2355.56,1269.83282614051,2,4,NA
2017-12-01,"GERSON LUÍS DE BORBA",NA,NA,0,0,0,0,NA
2015-02-01,"DIOGENES LUIZ BASEGIO",NA,NA,527.5,665.898644717679,2,0,NA
2015-03-01,"DIOGENES LUIZ BASEGIO",NA,NA,2355.58,1494.40177525226,4,2,NA
2015-04-01,"DIOGENES LUIZ BASEGIO",NA,NA,1472.24,1101.25666192803,3,1,NA
2015-05-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-06-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-07-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-08-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-09-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-10-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-11-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-12-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-01-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-02-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-03-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-04-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-05-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-06-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-07-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-08-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-09-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-10-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-11-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2016-12-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-01-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-02-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-03-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-04-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-05-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-06-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-07-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-08-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-09-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-10-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-11-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2017-12-01,"DIOGENES LUIZ BASEGIO",NA,NA,0,0,0,0,NA
2015-02-01,"ALEXANDRE POSTAL",NA,NA,2650.01,509.811357337943,1,4,NA
2015-03-01,"ALEXANDRE POSTAL",NA,NA,2061.12,298.909776311637,1,3,NA
2015-04-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2015-05-01,"ALEXANDRE POSTAL",NA,NA,4511.95,3802.4295858366,4,5,NA
2015-06-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2015-07-01,"ALEXANDRE POSTAL",NA,NA,11797.91,27181.549110645,4,11,NA
2015-08-01,"ALEXANDRE POSTAL",NA,NA,1472.23,269.751248599797,1,2,NA
2015-09-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2015-10-01,"ALEXANDRE POSTAL",NA,NA,1472.25,525.067875710112,2,3,NA
2015-11-01,"ALEXANDRE POSTAL",NA,NA,1039.22,3455.36791487803,2,1,NA
2015-12-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-01-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-02-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-03-01,"ALEXANDRE POSTAL",NA,NA,3550.68,7312.58717960677,5,6,NA
2016-04-01,"ALEXANDRE POSTAL",NA,NA,1628.12,3858.06878328483,3,2,NA
2016-05-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-06-01,"ALEXANDRE POSTAL",NA,NA,1489.54,5162.10992755842,1,2,NA
2016-07-01,"ALEXANDRE POSTAL",NA,NA,1489.54,3239.47329665878,1,2,NA
2016-08-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-09-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-10-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-11-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2016-12-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-01-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-02-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-03-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-04-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-05-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-06-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-07-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-08-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-09-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-10-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-11-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
2017-12-01,"ALEXANDRE POSTAL",NA,NA,0,0,0,0,NA
