date,dep,depid,exptype,price
2017-02-01,marlonsantos,421,Materiais Expediente,6.26
2017-02-01,marlonsantos,421,Outros Materiais e Serviços,35.33
2017-02-01,marlonsantos,421,Postagens,3389.94
2017-02-01,marlonsantos,421,Telefones,602.37
2017-03-01,marlonsantos,421,Combustível,747.8
2017-03-01,marlonsantos,421,Copias,110.0
2017-03-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1741.73
2017-03-01,marlonsantos,421,Materiais Expediente,998.32
2017-03-01,marlonsantos,421,Passagens Aereas,1310.36
2017-03-01,marlonsantos,421,Postagens,2483.89
2017-03-01,marlonsantos,421,Telefones,656.14
2017-04-01,marlonsantos,421,Combustível,762.78
2017-04-01,marlonsantos,421,Copias,132.0
2017-04-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2008.73
2017-04-01,marlonsantos,421,Materiais Expediente,854.0
2017-04-01,marlonsantos,421,Postagens,10.95
2017-04-01,marlonsantos,421,Publicações,254.75
2017-04-01,marlonsantos,421,Requisições Impressos,12567.0
2017-04-01,marlonsantos,421,Telefones,25.45
2017-05-01,marlonsantos,421,Combustível,1108.67
2017-05-01,marlonsantos,421,Copias,44.0
2017-05-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2474.2
2017-05-01,marlonsantos,421,Materiais Expediente,160.14
2017-05-01,marlonsantos,421,Outros Materiais e Serviços,50.0
2017-05-01,marlonsantos,421,Postagens,1627.55
2017-05-01,marlonsantos,421,Publicações,254.75
2017-06-01,marlonsantos,421,Combustível,1314.86
2017-06-01,marlonsantos,421,Copias,16.86
2017-06-01,marlonsantos,421,Encardenações,9.0
2017-06-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2186.73
2017-06-01,marlonsantos,421,Materiais Expediente,77.22
2017-06-01,marlonsantos,421,Outros Materiais e Serviços,5.8
2017-06-01,marlonsantos,421,Postagens,942.96
2017-06-01,marlonsantos,421,Publicações,892.26
2017-06-01,marlonsantos,421,Telefones,733.61
2017-07-01,marlonsantos,421,Combustível,549.18
2017-07-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1992.71
2017-07-01,marlonsantos,421,Materiais Expediente,532.13
2017-07-01,marlonsantos,421,Postagens,3007.06
2017-07-01,marlonsantos,421,Publicações,892.26
2017-07-01,marlonsantos,421,Telefones,178.5
2017-08-01,marlonsantos,421,Combustível,150.02
2017-08-01,marlonsantos,421,Copias,22.0
2017-08-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1184.59
2017-08-01,marlonsantos,421,Materiais Expediente,88.8
2017-08-01,marlonsantos,421,Outros Materiais e Serviços,10.44
2017-08-01,marlonsantos,421,Publicações,768.76
2017-08-01,marlonsantos,421,Telefones,678.23
2017-08-01,marlonsantos,421,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,2672.64
2017-08-01,marlonsantos,421,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,2672.64
2017-09-01,marlonsantos,421,Combustível,1234.43
2017-09-01,marlonsantos,421,Copias,66.0
2017-09-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2004.28
2017-09-01,marlonsantos,421,Materiais Expediente,632.51
2017-09-01,marlonsantos,421,Publicações,768.76
2017-09-01,marlonsantos,421,Telefones,601.39
2017-09-01,marlonsantos,421,Veiculos - Solicitações no Mês,556.8
2017-09-01,marlonsantos,421,Veiculos - Solicitadas no Mês - Canceladas no mes posterior,201.3
2017-09-01,marlonsantos,421,Veiculos -- Solicitadas no Mês - Em andamento,556.8
2017-09-01,marlonsantos,421,Veiculos -Solicitadas no Mês - Cancelada no mes posterior,201.3
2017-10-01,marlonsantos,421,Combustível,611.39
2017-10-01,marlonsantos,421,Debitadas no Mês e Solicitadas em Meses Anteriores,840.85
2017-10-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1852.09
2017-10-01,marlonsantos,421,Materiais Expediente,16.31
2017-10-01,marlonsantos,421,Publicações,131.25
2017-10-01,marlonsantos,421,Telefones,102.93
2017-10-01,marlonsantos,421,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,2672.64
2017-10-01,marlonsantos,421,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,2672.64
2017-11-01,marlonsantos,421,Combustível,266.33
2017-11-01,marlonsantos,421,Copias,54.1
2017-11-01,marlonsantos,421,Debitadas no Mês e Solicitadas em Meses Anteriores,560.88
2017-11-01,marlonsantos,421,Encardenações,15.0
2017-11-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,1648.28
2017-11-01,marlonsantos,421,Materiais Expediente,552.44
2017-11-01,marlonsantos,421,Publicações,131.25
2017-11-01,marlonsantos,421,Telefones,638.96
2017-12-01,marlonsantos,421,Combustível,686.38
2017-12-01,marlonsantos,421,Copias,22.0
2017-12-01,marlonsantos,421,Indenização por Uso de Veículo Particular em Serviço,2319.34
2017-12-01,marlonsantos,421,Materiais Expediente,1842.29
2017-12-01,marlonsantos,421,Telefones,1480.75
2017-12-01,marlonsantos,421,Veiculos - Solicitações no Mês,1893.12
2017-12-01,marlonsantos,421,Veiculos -- Solicitadas no Mês - Em andamento,1893.12
2015-02-01,adaovillaverde,444,Acertos de Debitos,2437.08
2015-02-01,adaovillaverde,444,Combustível,1372.16
2015-02-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,3082.07
2015-02-01,adaovillaverde,444,Materiais Expediente,160.65
2015-02-01,adaovillaverde,444,Sedex,15.94
2015-02-01,adaovillaverde,444,Telefones,1352.73
2015-02-01,adaovillaverde,444,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,347.5
2015-02-01,adaovillaverde,444,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,347.5
2015-03-01,adaovillaverde,444,Acertos de Debitos,3691.09
2015-03-01,adaovillaverde,444,Combustível,2688.82
2015-03-01,adaovillaverde,444,Copias,44.52
2015-03-01,adaovillaverde,444,Debitadas no Mês e Solicitadas em Meses Anteriores,185.54
2015-03-01,adaovillaverde,444,Encardenações,9.51
2015-03-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5145.98
2015-03-01,adaovillaverde,444,Materiais Expediente,1744.06
2015-03-01,adaovillaverde,444,Outros Materiais e Serviços,23.5
2015-03-01,adaovillaverde,444,Passagens Aereas,2720.46
2015-03-01,adaovillaverde,444,Postagens,1.22
2015-03-01,adaovillaverde,444,Sedex,117.47
2015-03-01,adaovillaverde,444,Telefones,153.88
2015-03-01,adaovillaverde,444,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,347.5
2015-03-01,adaovillaverde,444,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,347.5
2015-04-01,adaovillaverde,444,Combustível,2387.88
2015-04-01,adaovillaverde,444,Copias,90.0
2015-04-01,adaovillaverde,444,Debitadas no Mês e Solicitadas em Meses Anteriores,184.97
2015-04-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5375.6
2015-04-01,adaovillaverde,444,Materiais Expediente,1759.13
2015-04-01,adaovillaverde,444,Passagens Aereas,1406.77
2015-04-01,adaovillaverde,444,Sedex,73.23
2015-04-01,adaovillaverde,444,Telefones,1942.94
2015-04-01,adaovillaverde,444,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,208.5
2015-04-01,adaovillaverde,444,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,208.5
2015-05-01,adaovillaverde,444,Combustível,2067.27
2015-05-01,adaovillaverde,444,Debitadas no Mês e Solicitadas em Meses Anteriores,4.96
2015-05-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,4777.52
2015-05-01,adaovillaverde,444,Materiais Expediente,1623.56
2015-05-01,adaovillaverde,444,Outros Materiais e Serviços,5.84
2015-05-01,adaovillaverde,444,Passagens Aereas,1696.86
2015-05-01,adaovillaverde,444,Requisições Impressos,3677.8
2015-05-01,adaovillaverde,444,Sedex,15.94
2015-06-01,adaovillaverde,444,Combustível,2073.32
2015-06-01,adaovillaverde,444,Debitos Automaticos,1381.62
2015-06-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,3964.06
2015-06-01,adaovillaverde,444,Materiais Expediente,651.34
2015-06-01,adaovillaverde,444,Outros Materiais e Serviços,79.52
2015-06-01,adaovillaverde,444,Passagens Aereas,2469.25
2015-06-01,adaovillaverde,444,Publicações,132.0
2015-06-01,adaovillaverde,444,Requisições Impressos,1198.1
2015-06-01,adaovillaverde,444,Telefones,2431.83
2015-07-01,adaovillaverde,444,Combustível,3091.71
2015-07-01,adaovillaverde,444,Copias,2.22
2015-07-01,adaovillaverde,444,Debitos Automaticos,1381.62
2015-07-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,9604.88
2015-07-01,adaovillaverde,444,Materiais Expediente,56.0
2015-07-01,adaovillaverde,444,Passagens Aereas,1456.97
2015-07-01,adaovillaverde,444,Publicações,677.34
2015-07-01,adaovillaverde,444,Sedex,164.89
2015-07-01,adaovillaverde,444,Telefones,1565.18
2015-08-01,adaovillaverde,444,Acertos de Debitos,837.93
2015-08-01,adaovillaverde,444,Combustível,2655.68
2015-08-01,adaovillaverde,444,Debitos Automaticos,1381.62
2015-08-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,6558.41
2015-08-01,adaovillaverde,444,Materiais Expediente,66.54
2015-08-01,adaovillaverde,444,Passagens Aereas,2674.33
2015-08-01,adaovillaverde,444,Publicações,677.34
2015-08-01,adaovillaverde,444,Requisições Impressos,3057.0
2015-08-01,adaovillaverde,444,Sedex,48.56
2015-08-01,adaovillaverde,444,Telefones,130.05
2015-09-01,adaovillaverde,444,Acertos de Debitos,703.24
2015-09-01,adaovillaverde,444,Combustível,2791.67
2015-09-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,6882.37
2015-09-01,adaovillaverde,444,Materiais Expediente,109.1
2015-09-01,adaovillaverde,444,Outros Materiais e Serviços,190.01
2015-09-01,adaovillaverde,444,Passagens Aereas,836.97
2015-09-01,adaovillaverde,444,Publicações,948.92
2015-09-01,adaovillaverde,444,Telefones,1485.07
2015-10-01,adaovillaverde,444,Combustível,3091.31
2015-10-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,7213.45
2015-10-01,adaovillaverde,444,Materiais Expediente,475.55
2015-10-01,adaovillaverde,444,Passagens Aereas,2719.36
2015-10-01,adaovillaverde,444,Publicações,816.92
2015-10-01,adaovillaverde,444,Sedex,122.06
2015-10-01,adaovillaverde,444,Telefones,794.09
2015-11-01,adaovillaverde,444,Combustível,1716.31
2015-11-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,3501.26
2015-11-01,adaovillaverde,444,Materiais Expediente,443.75
2015-11-01,adaovillaverde,444,Publicações,700.08
2015-11-01,adaovillaverde,444,Requisições Impressos,1339.45
2015-11-01,adaovillaverde,444,Telefones,22.5
2015-12-01,adaovillaverde,444,Combustível,2517.42
2015-12-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5060.54
2015-12-01,adaovillaverde,444,Materiais Expediente,881.18
2015-12-01,adaovillaverde,444,Passagens Aereas,1480.65
2015-12-01,adaovillaverde,444,Postagens,2629.62
2015-12-01,adaovillaverde,444,Publicações,700.08
2015-12-01,adaovillaverde,444,Requisições Impressos,11688.25
2015-12-01,adaovillaverde,444,Sedex,31.62
2015-12-01,adaovillaverde,444,Telefones,878.34
2016-01-01,adaovillaverde,444,Combustível,2049.35
2016-01-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,21.17
2016-01-01,adaovillaverde,444,Materiais Expediente,25.3
2016-01-01,adaovillaverde,444,Postagens,9108.9
2016-01-01,adaovillaverde,444,Sedex,14.48
2016-01-01,adaovillaverde,444,Telefones,1337.98
2016-02-01,adaovillaverde,444,Combustível,2890.18
2016-02-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5921.17
2016-02-01,adaovillaverde,444,Materiais Expediente,857.24
2016-02-01,adaovillaverde,444,Passagens Aereas,1198.97
2016-02-01,adaovillaverde,444,Postagens,5337.59
2016-02-01,adaovillaverde,444,Telefones,61.62
2016-02-01,adaovillaverde,444,Veiculos - Solicitadas no Mês -Solicitadas no mes e deb no mes posterior,100.0
2016-02-01,adaovillaverde,444,Veiculos -Solicitadas no Mês - Deb  no mês Posterior,100.0
2016-03-01,adaovillaverde,444,Combustível,1965.78
2016-03-01,adaovillaverde,444,Debitadas no Mês e Solicitadas em Meses Anteriores,280.03
2016-03-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,3694.39
2016-03-01,adaovillaverde,444,Materiais Expediente,1629.93
2016-03-01,adaovillaverde,444,Passagens Aereas,4553.31
2016-03-01,adaovillaverde,444,Sedex,15.81
2016-03-01,adaovillaverde,444,Telefones,639.74
2016-04-01,adaovillaverde,444,Combustível,3080.94
2016-04-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,7255.28
2016-04-01,adaovillaverde,444,Materiais Expediente,821.67
2016-04-01,adaovillaverde,444,Outros Materiais e Serviços,2059.2
2016-04-01,adaovillaverde,444,Publicações,233.28
2016-04-01,adaovillaverde,444,Telefones,1038.86
2016-05-01,adaovillaverde,444,Acertos de Debitos,1764.81
2016-05-01,adaovillaverde,444,Combustível,3091.41
2016-05-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,9947.53
2016-05-01,adaovillaverde,444,Materiais Expediente,860.42
2016-05-01,adaovillaverde,444,Outros Materiais e Serviços,227.55
2016-05-01,adaovillaverde,444,Passagens Aereas,763.16
2016-05-01,adaovillaverde,444,Publicações,370.78
2016-05-01,adaovillaverde,444,Sedex,18.69
2016-05-01,adaovillaverde,444,Telefones,1006.43
2016-06-01,adaovillaverde,444,Acertos de Debitos,483.9
2016-06-01,adaovillaverde,444,Combustível,3090.87
2016-06-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,9599.54
2016-06-01,adaovillaverde,444,Materiais Expediente,83.87
2016-06-01,adaovillaverde,444,Passagens Aereas,2120.33
2016-06-01,adaovillaverde,444,Publicações,370.78
2016-06-01,adaovillaverde,444,Telefones,1126.12
2016-07-01,adaovillaverde,444,Acertos de Debitos,381.94
2016-07-01,adaovillaverde,444,Combustível,2824.25
2016-07-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5323.09
2016-07-01,adaovillaverde,444,Materiais Expediente,848.33
2016-07-01,adaovillaverde,444,Postagens,16.45
2016-07-01,adaovillaverde,444,Publicações,370.78
2016-07-01,adaovillaverde,444,Telefones,2242.29
2016-08-01,adaovillaverde,444,Combustível,3091.36
2016-08-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,3609.84
2016-08-01,adaovillaverde,444,Materiais Expediente,876.14
2016-08-01,adaovillaverde,444,Outros Materiais e Serviços,89.2
2016-08-01,adaovillaverde,444,Publicações,137.5
2016-08-01,adaovillaverde,444,Telefones,1188.82
2016-09-01,adaovillaverde,444,Combustível,3091.24
2016-09-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,7984.19
2016-09-01,adaovillaverde,444,Materiais Expediente,69.82
2016-09-01,adaovillaverde,444,Publicações,1100.98
2016-09-01,adaovillaverde,444,Telefones,868.39
2016-10-01,adaovillaverde,444,Combustível,2197.12
2016-10-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5829.5
2016-10-01,adaovillaverde,444,Materiais Expediente,878.72
2016-10-01,adaovillaverde,444,Outros Materiais e Serviços,29.43
2016-10-01,adaovillaverde,444,Publicações,254.48
2016-10-01,adaovillaverde,444,Sedex,52.25
2016-10-01,adaovillaverde,444,Telefones,19.55
2016-11-01,adaovillaverde,444,Combustível,3091.33
2016-11-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,9167.89
2016-11-01,adaovillaverde,444,Materiais Expediente,1593.0
2016-11-01,adaovillaverde,444,Publicações,254.48
2016-11-01,adaovillaverde,444,Requisições Impressos,882.16
2016-11-01,adaovillaverde,444,Telefones,1830.23
2016-12-01,adaovillaverde,444,Acertos de Debitos,211.19
2016-12-01,adaovillaverde,444,Combustível,2827.04
2016-12-01,adaovillaverde,444,Debitos Automaticos,7876.26
2016-12-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5498.42
2016-12-01,adaovillaverde,444,Materiais Expediente,1201.18
2016-12-01,adaovillaverde,444,Passagens Aereas,3676.64
2016-12-01,adaovillaverde,444,Postagens,7147.12
2016-12-01,adaovillaverde,444,Publicações,254.48
2016-12-01,adaovillaverde,444,Telefones,62.49
2017-01-01,adaovillaverde,444,Combustível,2332.86
2017-01-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,4873.64
2017-01-01,adaovillaverde,444,Materiais Expediente,58.0
2017-01-01,adaovillaverde,444,Passagens Aereas,2111.82
2017-01-01,adaovillaverde,444,Telefones,827.05
2017-02-01,adaovillaverde,444,Combustível,2156.44
2017-02-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5809.92
2017-02-01,adaovillaverde,444,Materiais Expediente,29.94
2017-02-01,adaovillaverde,444,Passagens Aereas,1374.88
2017-02-01,adaovillaverde,444,Requisições Impressos,2112.0
2017-02-01,adaovillaverde,444,Telefones,1107.67
2017-03-01,adaovillaverde,444,Acertos de Debitos,228.0
2017-03-01,adaovillaverde,444,Combustível,2983.63
2017-03-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,7688.71
2017-03-01,adaovillaverde,444,Materiais Expediente,3408.38
2017-03-01,adaovillaverde,444,Outros Materiais e Serviços,20.1
2017-03-01,adaovillaverde,444,Passagens Aereas,4316.7
2017-03-01,adaovillaverde,444,Requisições Impressos,1946.4
2017-03-01,adaovillaverde,444,Telefones,980.24
2017-04-01,adaovillaverde,444,Acertos de Debitos,790.5
2017-04-01,adaovillaverde,444,Combustível,2394.5
2017-04-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,7014.09
2017-04-01,adaovillaverde,444,Materiais Expediente,914.08
2017-04-01,adaovillaverde,444,Publicações,137.5
2017-04-01,adaovillaverde,444,Sedex,18.23
2017-04-01,adaovillaverde,444,Telefones,39.24
2017-05-01,adaovillaverde,444,Combustível,1676.45
2017-05-01,adaovillaverde,444,Debitos Automaticos,575.69
2017-05-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,4487.38
2017-05-01,adaovillaverde,444,Materiais Expediente,856.14
2017-05-01,adaovillaverde,444,Publicações,137.5
2017-05-01,adaovillaverde,444,Sedex,114.22
2017-06-01,adaovillaverde,444,Combustível,2240.25
2017-06-01,adaovillaverde,444,Debitos Automaticos,575.7
2017-06-01,adaovillaverde,444,Indenização por Uso de Veículo Particular em Serviço,5477.95
2017-06-01,adaovillaverde,444,Materiais Expediente,2309.87
2017-06-01,adaovillaverde,444,Publicações,724.16
2017-06-01,adaovillaverde,444,Sedex,76.33
